square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari
68.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,centrale,0,4.0,0,0,1,4,0,0,1,0,250.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,ticinese,0,6.0,0,0,1,4,0,0,1,0,166.0,0,45.450596,9.1819509,1.6998309467405555,1.973710261321308,5.461947409351325,4.1446774788596725,2.025598684806786,2.5485043657104307,2.9749490076133216,1.4788212543651233,2.719853823485314,3.4359941571486017,3.950269434102626,3.6761594099203028,3.3897344361291872,1.5601192712539618
53.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,solari,0,2.0,0,0,1,7,0,1,0,0,150.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.4941432463369395,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.3819265757766157
45.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,pezzotti - meda,0,2.0,0,0,0,4,0,0,1,0,200.0,0,45.441109223284855,9.181472931926082,2.693070292701169,3.005450820028227,6.0889559787901355,5.142243080725419,3.056333536925224,3.587874627328945,3.9501044619199135,2.2046652265586086,3.6007560564626244,4.3075306257327375,4.976800477942004,4.721369844918578,4.442784297677074,2.6149189180977435
140.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,corso san gottardo,0,4.0,0,0,1,4,0,0,1,0,420.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
65.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchenette",2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,corso san gottardo,1,4.0,0,0,1,1,0,0,0,1,150.0,1,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
45.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,gorla,0,1.0,0,0,0,2,0,0,0,1,25.0,0,45.5050319,9.2243422,5.197505537689868,4.97816622610469,8.376327683002858,2.7953438431096225,5.557023634332361,5.153589120068306,3.921819176922061,6.967790688531679,6.2882140118034835,6.309690144102801,3.1250215011120765,3.566152431086847,3.9660813795370493,5.505500482610385
40.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom, open kitchen",1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,moscova,0,2.0,0,0,1,6,0,1,0,0,0.0,0,45.4770858,9.1843685,1.5485483658237464,1.1294924349671813,4.711196167290097,1.6897274703445828,1.1739487025369773,0.7632311204102583,1.2569558926766795,2.5991846045607443,1.9875309115497353,2.26568362487918,1.2815381856989256,0.8419059120081154,0.4659468343744856,1.392097551015346
52.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,brera,0,3.0,0,0,1,2,1,0,0,0,130.0,0,45.4715187,9.1877351,0.8762462405717322,0.45888980609763463,5.026708274176282,1.8993191362096187,0.9837789878525532,0.9084534194508275,0.9974877808533209,2.2997211403111595,2.0980112891849014,2.5535560511225004,1.6146734011899038,1.3063513431820526,1.0432664075461386,0.8357258863976299
102.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,montenero,0,4.0,0,0,1,1,0,0,0,1,300.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
130.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,solari,0,-1.0,1,0,1,3,0,0,1,0,410.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.4941432463369395,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.3819265757766157
150.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,montenero,0,2.0,0,0,0,5,0,0,1,0,0.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
228.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5+ (3 bedrooms, 4 others), 3 bathrooms, kitchen diner",3,4,3,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,città studi,0,5.0,0,0,1,7,0,1,0,0,1083.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
56.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,dergano,0,1.0,0,0,1,1,0,0,0,1,200.0,0,45.5025125,9.1767835,4.420220875696773,4.009025162150013,4.929160629407838,2.8388252575796105,3.8022084312700164,3.2625822349247167,3.6308293941642367,5.061494910161844,3.8106891407514625,3.4567035599986067,2.5407449528729376,2.434522725589498,2.5310396251683285,4.251811780510543
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,vercelli - wagner,0,4.0,0,0,0,1,0,0,0,1,100.0,0,45.46680822960684,9.15901130760179,2.5808712760290193,2.3711183609451694,3.009491713915492,3.9734484822335405,1.3332300598974072,1.524436991381097,3.2959825259341478,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657
60.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,ripamonti,0,1.0,0,0,1,7,0,1,0,0,200.0,0,45.4285187,9.2031437,4.06329602121092,4.471664657793262,8.2820771443991,6.2596453631551965,4.907463307628599,5.388027294350789,5.083961340041137,4.352276702916864,5.677533573861908,6.39356935789664,6.247992282750914,6.1349241477539,5.958906589301943,4.288886330245145
112.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,porta venezia,0,3.0,0,0,1,3,0,0,1,0,350.0,0,45.4742821,9.2052265,1.5289856912310908,1.442957997549635,6.350676411450044,1.1834320143266392,2.375556196175709,2.2568537612262523,0.4116144305805233,3.583810655998631,3.4870754162741764,3.8846133983532116,1.311907781407383,1.472872161532855,1.6065647606849147,2.000425962021316
73.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,cadorna - castello,0,2.0,0,0,1,4,0,0,1,0,300.0,0,45.4683729,9.1773559,1.2252090473456658,0.9434058980803475,4.3026675776940575,2.7109352755153404,0.10815077485951333,0.5397704560475628,1.8765738830903143,1.4920932246119203,1.2970630065125008,1.874065969949788,2.3568647230524666,1.9487914817734184,1.5774623990518462,0.6459413438969926
55.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,amendola - buonarroti,0,4.0,0,0,0,3,0,0,1,0,0.0,0,45.47260485894319,9.151367045882512,3.2958139230841117,3.0182024401966205,2.223675232858939,4.250635043037647,1.976756033848136,1.9472043819691822,3.7922505670689493,2.0119281274717764,0.79424988118968,0.4334947269176803,3.7905109706003937,3.3040812548836955,2.9191779229897117,2.669277699882296
50.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,repubblica,0,1.0,0,0,1,5,0,0,1,0,100.0,0,45.4794372,9.1979411,1.758806739983205,1.4791727139123638,5.769646210302571,0.717462064078707,2.1123407113739865,1.8235973267296637,0.6046545724091428,3.482583674325217,3.068678131742437,3.347098723403385,0.5728455022883316,0.6699834858062881,0.8759181797090618,1.994051467347949
60.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,montenero,0,0.0,0,0,0,1,0,0,0,1,100.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
165.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,amendola - buonarroti,0,1.0,0,0,1,1,0,0,0,1,230.0,0,45.47260485894319,9.151367045882512,3.2958139230841117,3.0182024401966205,2.223675232858939,4.250635043037647,1.976756033848136,1.9472043819691822,3.7922505670689493,2.0119281274717764,0.79424988118968,0.4334947269176803,3.7905109706003937,3.3040812548836955,2.9191779229897117,2.669277699882296
30.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,rovereto,0,2.0,0,0,1,2,0,0,0,1,200.0,0,45.495536,9.2194872,4.095087284825268,3.896152947341742,7.693748133566372,1.7513744817685348,4.546020541650263,4.183934358434123,2.820718412924384,5.935646886671989,5.371914901453477,5.478995744191105,2.1432544183741715,2.6166646637041406,3.018138693601514,4.434823220340973
75.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,ripamonti,0,3.0,0,0,1,6,0,1,0,0,200.0,0,45.4285187,9.2031437,4.06329602121092,4.471664657793262,8.2820771443991,6.2596453631551965,4.907463307628599,5.388027294350789,5.083961340041137,4.352276702916864,5.677533573861908,6.39356935789664,6.247992282750914,6.1349241477539,5.958906589301943,4.288886330245145
81.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,san siro,0,1.0,0,0,1,7,0,1,0,0,295.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.006504606549170423,6.207971505392161,4.20130474117329,4.120820655035372,5.9414197991298465,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874
70.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,san vittore,0,4.0,0,0,1,1,0,0,0,1,150.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474677,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882
45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,isola,0,3.0,0,0,1,1,0,0,0,1,122.5,1,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
95.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,morgagni,0,3.0,0,0,0,2,0,0,0,1,167.0,0,45.478049,9.212456,2.2231195855275883,2.143114973192227,6.899622363274225,1.0515139052288496,3.0435380837334662,2.8687985809443317,1.065610414236432,4.283334647922156,4.115555036386782,4.457349734958232,1.4106687744913522,1.7587524767357912,2.017481556039817,2.701446317433567
47.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ripamonti,0,4.0,0,0,1,2,1,0,0,0,0.0,0,45.4285187,9.2031437,4.06329602121092,4.471664657793262,8.2820771443991,6.2596453631551965,4.907463307628599,5.388027294350789,5.083961340041137,4.352276702916864,5.677533573861908,6.39356935789664,6.247992282750914,6.1349241477539,5.958906589301943,4.288886330245145
30.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, kitchen nook",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,navigli - darsena,0,4.0,0,0,1,7,0,1,0,0,200.0,0,45.451982882693535,9.177217368858377,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905226,2.357274958804256,3.0393593893643924,1.0858949008157261,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272
90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchenette",2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,piave - tricolore,0,1.0,0,0,1,1,0,0,0,1,250.0,0,45.46787442901027,9.207189149496195,1.260741771833218,1.3878339483864837,6.5892156712087155,1.9111888905134244,2.434968570889813,2.4777273180800616,0.900599081848988,3.417405377169753,3.617654976950994,4.119220196942349,2.0188539026976575,2.1037733675819426,2.143748717316727,1.8737608853535888
130.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 bedrooms, 2 bathrooms, open kitchen",3,0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,lodi - brenta,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4429124,9.2178994,3.1171136586024635,3.52895466912292,8.30784375184911,4.801267261772558,4.321936807886948,4.672924527681795,3.748593573464957,4.3765654045558815,5.375931903270834,6.056938251602821,4.909511052379429,4.9284661087949475,4.865409887108877,3.598642810351802
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,bocconi,0,7.0,0,0,1,6,0,1,0,0,280.0,0,45.4498835,9.1892636,1.6049479768079435,1.9655650729078202,5.983989185047607,4.029626157232568,2.297606484195356,2.779316478571656,2.8277882536906276,2.018315214199083,3.153585566351384,3.864184046892584,3.8992117177898624,3.6889120933297788,3.451879804951648,1.6919953679352333
35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 bedrooms, 1 bathroom, semi-habitable kitchen",2,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,bocconi,0,2.0,0,0,1,1,0,0,0,1,240.0,0,45.4498835,9.1892636,1.6049479768079435,1.9655650729078202,5.983989185047607,4.029626157232568,2.297606484195356,2.779316478571656,2.8277882536906276,2.018315214199083,3.153585566351384,3.864184046892584,3.8992117177898624,3.6889120933297788,3.451879804951648,1.6919953679352333
45.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,città studi,0,3.0,0,0,1,2,0,0,0,1,150.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
40.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, kitchenette",1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,duomo,0,5.0,0,0,1,3,0,0,1,0,60.0,0,45.4641385,9.1885548,0.2606399942850796,0.38609425933769975,5.271907202234501,2.5610389489090477,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.38745051677086556
120.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,buenos aires,0,4.0,0,0,1,3,0,0,1,0,300.0,0,45.477891,9.2129012,2.2362873535007095,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.8996672630598077,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524
55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,buenos aires,1,5.0,0,0,1,1,0,0,0,1,150.0,0,45.477891,9.2129012,2.2362873535007095,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.8996672630598077,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524
24.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"1 bedroom, 1 bathroom",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,pasteur,0,6.0,0,0,1,2,1,0,0,0,120.0,0,45.4902857,9.2179293,3.540411048602592,3.3666014208298396,7.448976626926387,1.311200647130661,4.082357105847621,3.7604665407444777,2.2738013816313143,5.445496015099361,4.980272683869565,5.1509988425832,1.7589599064968584,2.2453149526538465,2.6354753988959967,3.914747602279766
120.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,vincenzo monti,0,1.0,0,0,0,1,0,0,0,1,292.0,0,45.5079994,9.0974335,8.8288866621938,8.462569884762274,3.911351710283829,8.624860931597697,7.546285635535775,7.267414472114092,8.831494404640953,7.734489027804426,6.499280448104086,5.803480013119685,8.18043801983251,7.806841247722292,7.597243103837597,8.274146913005003
16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1 bedroom, 1 bathroom, kitchenette",1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,villa san giovanni,0,5.0,0,0,1,2,1,0,0,0,0.0,0,45.5174649,9.2261092,6.4956812979729,6.243543789709888,9.08305671315813,4.051834674696169,6.718062990953878,6.26997106670848,5.22663792786226,8.142594098927482,7.31903496270772,7.236456606170733,4.311013086441356,4.703598699468999,5.087899150423513,6.749125639422533
40.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,lanza,0,3.0,0,0,0,5,0,0,1,0,0.0,0,45.4718013,9.1823052,1.1287244606784075,0.726862388517568,4.603383486714231,2.168976960685363,0.627343863730547,0.4905496615334473,1.4011028347276162,2.0302413229745944,1.6793433387060062,2.131051131380194,1.8171283347248322,1.4230237032934945,1.0713874485629333,0.8098621624268945
45.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,bocconi,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4498835,9.1892636,1.6049479768079435,1.9655650729078202,5.983989185047607,4.029626157232568,2.297606484195356,2.779316478571656,2.8277882536906276,2.018315214199083,3.153585566351384,3.864184046892584,3.8992117177898624,3.6889120933297788,3.451879804951648,1.6919953679352333
130.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"4 (3 bedrooms, 1 other), 3 bathrooms, kitchen diner",3,1,3,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,porta nuova,0,7.0,0,0,1,1,0,0,0,1,800.0,0,45.4799533,9.1926001,1.752707083691179,1.4005080648571016,5.35519177211952,0.9763466978703509,1.8313031175067325,1.4759649226976381,0.8600957116897967,3.2403784300698955,2.703226322996526,2.9448396459330155,0.6104492874548099,0.36342017488512135,0.4564830297153322,1.8473975346514766
62.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,ponte lambro,0,3.0,0,0,1,3,0,0,1,0,200.0,0,45.4428414,9.2635975,6.076172676775126,6.407040878858462,11.576198656535603,6.640208830817853,7.398837375932882,7.596565625788501,6.06551606811703,7.798928373942488,8.564032972305997,9.174979408293323,6.967538769489477,7.210314606178024,7.32637754321593,6.689748465628663
